run,old_distance_m,old_budget_thb,our_distance_m,our_budget_thb
2990,27425.67,16167.53,9405.67,14638.86
2991,7241.81,17361.89,8022.65,12903.65
2992,11248.37,14570.81,12310.97,24156.24
2993,16155.63,19479.82,11749.61,15203.15
2994,12724.37,18563.71,13252,16212.9
2995,17221.58,21093.36,9330.41,12953.19
2996,11821.3,19416.99,16728.84,17749.16
2997,16073.89,17527.49,21873.98,15909.83
2998,4434,15112.59,9859.19,12825.85
2999,15060.35,17433.28,9094.95,12295.89
3000,14429.72,19830.16,22635.23,17443.91
3001,13167.53,20201.84,11330.25,16234.93
3002,12581.45,19315.95,6981.81,20116.92
3003,7892.82,13995.1,10405.33,14659.89
3004,11327.72,18002.16,7714.02,22304.3
3005,13961.43,18121.2,15873.61,17104.92
3006,12154.56,17193.71,17542.45,16102.67
3007,8791.15,20233.37,14720.16,13670.09
3008,6967.35,21086.84,8384.56,21791.04
3009,15306.62,21678.11,9457.62,16525.93
3010,10955.7,21016.38,18612.28,14017.71
3011,15176.02,17081.99,8320.86,11607.54
3012,11352.79,15911.49,7847.06,17838.93
3013,16770.24,19110.21,25251.38,13716.8
3014,17986.26,18825.64,9749.06,9807.93
3015,9683.09,19248.19,6462.51,17110.64
3016,10282.02,16670.48,12808.6,14248.29
3017,11971.98,23638.09,5471.55,16415.35
3018,19518.6,20127.5,13689.12,14562.2
3019,11018.64,11143.96,8276.82,12133
3020,12469.44,17999.38,11866.64,12471.4
3021,14937.97,17307.22,11631.05,17919.14
3022,20176.69,14095.95,6047.9,17218.52
3023,9461.94,14453.67,13144.1,17412.69
3024,14267.9,16700.15,17270.55,12589.4
3025,7521.4,13853.16,8103.31,13409.22
3026,14034.26,20122.04,5872.04,16685.66
3027,11882.77,23802.85,10290.34,15385.99
3028,9989.86,22313.68,17900.9,17098.37
3029,15833.94,18352.82,12348.04,17306.35
3030,12164.16,20476.65,10752.7,18519.17
3031,12433.72,17078.13,11684.11,15967.33
3032,19158.3,18175.36,9225.1,17646.7
3033,13108.44,12777.91,9505.68,14479.23
3034,6638,16225.47,11980.65,17997.29
3035,16862.66,21571.92,9070.81,12041.43
3036,8151.34,12859.45,11752.54,18220.4
3037,7829.6,16051.26,11848.09,19213.08
3038,20052.38,15468.67,7182.76,14058.9
3039,12377.22,16873.54,17775.81,17046.06
3040,11613.62,16552.94,14151.15,15712.38
3041,8365.65,19961.44,20957.62,13486.79
3042,11519.88,14648.64,15456.89,16311.74
3043,9245.02,14379.12,11064.15,11543.94
3044,16581.21,26943.28,12622.22,15399.7
3045,9432.49,18730.82,6697.6,15149.92
3046,11497.77,20312.02,19833.23,17172.13
3047,13503.54,15242.46,16606.72,20339.63
3048,7952.73,14498.38,12834.33,14056.77
3049,10066.3,14053.03,7182.01,14658.94
3050,7953.03,11249.3,16128.32,16086.59
3051,8889.68,20116.07,12985.86,16577.3
3052,10047.78,18990.83,8967.02,14594.96
3053,8101.11,22208.1,10518.67,14500.04
3054,21652.9,18417.41,16464.18,16562.73
3055,11892.92,18330.4,10948.86,16903.18
3056,15321.13,13182.62,8539.43,20786.58
3057,8301.08,18062.81,8726.42,14480.18
3058,4967.12,15273.5,14016.85,16094.69
3059,11523.49,16939.14,13071.4,11625.32
3060,7197.37,15650.29,12806.72,18665.75
3061,11076.05,18427.59,5236.66,12437.42
3062,12966.45,17565.39,12634.89,15168.48
3063,12702.94,12782.36,13014.82,20775.02
3064,19669.18,19425.44,15371,13165.15
3065,12123.28,15471.14,21539.74,16600.82
3066,12915.44,17540.68,12265.44,13109.84
3067,7680.03,13051.08,12929.68,16696.76
3068,9106.02,17389.29,8159.75,12328.41
3069,6521.87,22111.52,10971.41,12894.37
3070,24524.09,24440.4,14419.75,11710.74
3071,10275.37,19775.34,5894,13432.73
3072,15700.19,16626.93,9953.47,16694.19
3073,15266.02,15828.39,12217.73,16273.39
3074,13291.98,16095.66,4986.04,20877.75
3075,14409.69,19108.47,15312.41,14676.39
3076,14918.29,17817.37,13057.08,12904.1
3077,9688,16281.75,8047.41,14001.72
3078,12482.2,17256.72,19861.76,17897.01
3079,8569.31,13422.02,11854.34,15685.67
3080,7925.74,21939.17,7383.82,12497.52
3081,3868.28,15631.86,8953.3,19263.33
3082,8221.7,17656.38,9265.81,14721.58
3083,13644.09,20022.53,10976.96,14566.01
3084,9116,15975.06,9801.92,14970.62
3085,14018.14,16320.22,11205.5,16350.93
3086,6973.73,18013.22,7168.34,19318.99
3087,18397.64,12392.04,8172.2,13232.69
3088,12755.32,15011.29,6201.08,15320.15
3089,10779.54,14558.8,7064.92,19232.6
3090,13072.32,19026.98,10228.41,13606.4
3091,10068.41,20698.82,5133.28,10530.98
3092,13431.88,19369.53,10594.14,12302.46
3093,28082.74,13586.06,16605.18,17521.04
3094,18200.29,20591.75,16585.88,13240.32
3095,10125.94,19984.44,13051.75,10276.17
3096,13822.11,19120.72,13564.65,17708.8
3097,26648.33,23681.73,12850.99,17525.39
3098,7880.38,17427.97,7648.55,11462.91
3099,8257.81,17390.87,10115.35,16607.11
3100,7422.07,12278.72,15523.9,16559.07
3101,10969.4,25335.99,12879.53,16361.94
3102,8200.4,11338.14,13707.33,16728.02
3103,14885.21,18518.86,8267.42,17036.78
3104,13553.73,20170.65,15165.4,16433.29
3105,10224.73,21557.06,8255.18,14651.22
3106,13067.17,17576.14,12700.58,12734.16
3107,6729.86,18618.93,11594.26,15504.08
3108,12914.4,22942.24,8642.44,18604.62
3109,7113.72,19453.52,13443.85,15496.45
3110,12959.95,18373.65,8260.82,20432.72
3111,13499.48,19356.31,13531.17,16232.54
3112,6458.62,19509.74,11500.09,9543.57
3113,12812.25,14093.87,9942.82,14083.53
3114,10798.55,18923.49,9639.3,15637.93
3115,12030.97,18382.96,16621.56,14006.98
3116,7178.01,17558.51,6732.79,16153.96
3117,14244.45,19203.74,11807.58,15449.58
3118,4795.08,11487.93,28907.37,20235.46
3119,12690.17,20295.57,6959.31,15872.17
3120,8248.55,19347.39,13042.6,13744.56
3121,11767.77,17341.67,8601.77,14001.61
3122,10969.41,13462.24,21674.62,15699.16
3123,14402.01,20114.2,6314.98,18002.4
3124,16347.29,14406.15,17495.19,19215.71
3125,10230.68,15720.31,14437.72,19221.86
3126,11151.52,16202.53,15660.62,10471.27
3127,11368.35,19736.45,19917.17,15598.08
3128,28406.33,19640.3,16535.47,15639.64
3129,7669.44,18258.44,7985.74,12920.73
3130,12288.85,18362.06,16734.01,18456.35
3131,13936.33,13434.01,11236.75,16971.46
3132,28924.61,17433.63,10606.49,14237.26
3133,9354.64,12855.62,7431.24,11811.98
3134,10186.22,18154.84,15705.29,17098.57
3135,14241.88,16745.28,10302.64,13998.55
3136,5711.07,16743.18,11744.43,19079.72
3137,18951.68,14987.27,7150.77,11697.13
3138,15700.03,22910.63,8863.54,16351.73
3139,8807.68,14496.74,14344.06,18032.35
3140,8084.6,18338.42,12636.08,15422.87
3141,15767.33,19103.89,3303.69,16349.89
3142,7055.33,19426.26,6617.96,18407.7
3143,11595.12,19871.72,10792.08,18220.72
3144,10703.49,20754.87,12391.7,17127.45
3145,9410.99,16624.38,8923.57,12313.53
3146,18189.63,19004.13,9647.01,17512.73
3147,11100.86,16922,6601.17,15539.86
3148,9976.56,19670.1,5345.58,12613.81
3149,6689.34,25872.32,8438.69,10530.27
3150,19894.65,17991.82,8510.42,14326.27
3151,9557.2,18543.33,9460.78,15858.63
3152,8751.56,12458.02,9260.89,18399.83
3153,13373.48,20208.22,13937.09,18263.83
3154,17845.27,14519.48,9049.65,17587.96
3155,13239.2,17341.58,16716.38,15943.99
3156,14639,16637.33,6231.29,18393.59
3157,9704.85,17896.2,11210.2,15821.44
3158,23681.62,15146.69,10464.58,17376.76
3159,11282.01,16345.05,8587.93,17307.47
3160,16069.92,20522.15,12223.48,11172.57
3161,13685.74,18706.78,11160.75,18293.47
3162,5703.85,16010.57,11481.14,20416.03
3163,10882.11,17154.25,9335.1,14425.98
3164,8962.24,18678.15,12750.55,15482.92
3165,26077.74,22635.73,13623.35,15562.44
3166,11588.44,12405.73,9387.86,17921.1
3167,5367.86,17429.66,10169.63,16280.83
3168,15426.44,20391,6044.78,16462.43
3169,10550.41,16982.49,13393.38,15851.63
3170,9334.96,17339.94,16365.68,12381.93
3171,11492.43,18065.78,14218.59,20576.19
3172,10084.85,18386.27,10408.03,17637.06
3173,14619.3,23483.68,14401.45,15060.81
3174,23663.51,15377.73,15325.29,23249.39
3175,11765.73,13082.28,15444.27,21500.9
3176,11405.06,19132.85,16031.43,17115.96
3177,9540.75,13343.24,12542.05,20589.57
3178,12597.33,15655.34,15400.73,16740.7
3179,15668.59,14860.7,15311.23,15112.7
3180,19410.15,19137.54,13118.89,17707.34
3181,7787.12,15246.95,8769.99,13859.97
3182,13980.82,17442.5,10515.59,16387.41
3183,12510.93,22291.31,8946.13,14764.74
3184,7950.02,17517.53,11775.19,22773.23
3185,8394.69,20851.72,12705.89,20515.09
3186,15212.94,15934.03,11481.34,12773.29
3187,10051.21,21021.34,12035.02,20526.78
3188,11199.45,13625.34,11092.84,16019.33
3189,7576.96,15441.69,12394.32,17066.84
3190,14673.27,20672.47,11023.01,15446.55
3191,9688.16,16082.46,7817.1,10506.48
3192,12864.65,15544.24,13605.77,13426.27
3193,20786.54,15513.21,12262.36,14148.12
3194,12918.24,18834.61,9404.38,15850.52
3195,19414.76,16048.22,13731.97,16579.81
3196,11876.97,22007.01,18270.01,12462
3197,14698.83,14701.55,12679.53,15437.14
3198,7870.71,21527.31,8238.38,13132.08
3199,11913.36,17353.1,17765.43,13712.1
3200,15237.76,17374.59,10737.55,13327.27
3201,16130.84,17517.14,14878.71,18880.52
3202,10430.8,18131.6,7829.56,15931.68
3203,18969.1,16493.83,23922.39,18053.68
3204,10815.14,15402.31,13839.56,15352.23
3205,11449.98,19650.8,11477.23,18518.23
3206,8655.73,13558.6,14901.58,15931.07
3207,12208.52,18959.47,16368.49,13768.74
3208,16519.1,21010,10714.95,13705.91
3209,25853.46,13679.94,9955.74,17729.41
3210,8028.9,14766.54,7341.19,16661.57
3211,11342.79,20643.16,10036.48,14009.19
3212,15261.45,17470.53,10025.55,20358.81
3213,8474.64,21782.92,13673.09,12854.87
3214,15622.76,19627.28,13893.1,19248.64
3215,13174.61,23406.44,9084.39,15735.63
3216,15357.11,17043.09,7627.7,13342.22
3217,9426.94,17224.2,15957.07,16651.83
3218,8604.45,20098.81,5576.93,22503
3219,13788.85,16497.12,19088.39,14812.4
3220,11595.64,16441.8,4794.37,14393.62
3221,13842.64,21045.96,9079.66,19099.92
3222,15872.73,23220.55,6881.09,14260.63
3223,17979.22,18519.62,13530.25,18382.16
3224,6857.54,21430.26,10005.38,16750.03
3225,9452.12,21540.76,13196.62,18181.78
3226,18597.42,17252.28,16409.62,18456.78
3227,7571.14,15599.7,14405.2,12392.51
3228,11036.14,10609.04,15287.53,15998.71
3229,13552.07,19150.83,8717.74,16512.88
3230,8323.08,22949.86,17199.11,14339.21
3231,15480.45,20460.46,22354.38,15173.48
3232,11993.71,16306.15,13141.97,14781.32
3233,9604.75,18581.7,9054.03,10762.89
3234,15692.97,17873.24,13280,19496.94
3235,8749.92,18946.22,15001.24,12141.51
3236,12404.1,12124.85,12114.09,13516.76
3237,9940.98,14518.17,9419.55,15699.71
3238,8138.64,17538.84,12465.67,13635.46
3239,12647.16,16315.46,11453.22,17575.57
3240,9307.65,16125,11311.68,12372.61
3241,10133.51,14643.08,10891.1,15094.33
3242,20747.43,21005.97,11678.98,14932.98
3243,14024.5,13137.09,18317.63,13007.57
3244,10699.26,16003.11,8170.47,11700.01
3245,5069.21,12217,10579.5,14627.69
3246,17645.65,16688.08,20033.18,18114.35
3247,27751.91,14920.16,16597.65,16986.52
3248,12755.51,16726.1,9189.34,13368.16
3249,13161.51,12975.16,9638.19,10978.67
3250,8777.14,23480.02,11007.41,12868.16
3251,11988.25,17273.72,9311.25,17538.96
3252,15485.93,19383.76,5769.19,19603.86
3253,11704.58,20846.15,9785.95,13497.41
3254,11427.27,19222.04,13061.49,18604.57
3255,8056.95,17072.8,11852.77,16011
3256,8773.67,19424.52,7604.71,17890.43
3257,21011.91,11598.97,13385.05,14397.52
3258,9250.64,14673.14,16186.35,16384.59
3259,8404.02,12738.48,9176.36,15733.54
3260,18387.86,19723.12,19289.6,17933.54
3261,9461.64,15010.45,17379.95,13475.7
3262,14238.72,17522.55,15670.05,17534.31
3263,12642.3,15744.28,7521.14,12671.01
3264,7393.91,20609.29,10414.1,18359.75
3265,18094.42,17834.74,12383.03,12674.11
3266,12334.2,16457.99,11812.33,15568.96
3267,9200.18,19071.18,11510.68,13630.11
3268,11693.55,16097.34,12108.1,18454.19
3269,15985.41,21120.61,7458.34,15287.55
3270,11234.45,24458.62,11396.67,14507.21
3271,18356.59,20292.26,13706.97,16828.36
3272,14622.08,16546.51,15757.37,12259.55
3273,9604.99,18381.95,5976.37,19752.75
3274,16426.51,22710.52,9472.97,16348.46
3275,9050.3,19073.88,11128.01,18325.95
3276,8340.73,15348.23,8038.49,17706.09
3277,20548.69,16383.91,15532.74,14043.12
3278,18951.7,18244.29,13768.93,19516.83
3279,14595.6,22110.78,9365.88,20200.8
3280,11856.45,17310.02,12120.38,14415.65
3281,16919.99,19721.06,11111.58,11086.94
3282,23424.81,20322.46,9320.58,14337.21
3283,6043.37,17208.67,9633.38,13231.54
3284,7912.79,11653.67,12678.18,17614.19
3285,10537.05,13943.31,9089.82,16643.73
3286,9966.01,17020.47,9317.06,14793.57
3287,10935.01,18559.51,13271.89,11287.61
3288,9177.96,17188.84,11154.16,13051.46
3289,18085.11,18280.21,9037.34,15894.06
3290,8218.73,16106.52,11225.26,19338.5
3291,9085.32,17299.45,11150.16,13785.01
3292,16791.25,15306.68,12479.93,12921.49
3293,5342.44,20422.62,19610.87,19202.53
3294,15584.2,17693.13,9959.87,13693.25
3295,18005.53,17088.31,14394.16,15593.94
3296,12181.78,16468.24,12816.79,8792.35
3297,8720.51,16379.06,15117.21,16202.16
3298,8814.56,15455.06,8612.5,12005.53
3299,9565.68,17054.66,17165.16,12526.03
3300,11694.91,17467.73,3459.09,15468.34
3301,6517.6,13501.17,9363.18,18007.59
3302,8974.45,14694.93,9120.13,15736.22
3303,15008.45,16200.48,14094.13,18292.03
3304,10695.58,19098.75,12643.82,13246.97
3305,20328.46,15061.61,10194.26,16384.36
3306,14604.83,16443.93,8883.23,14541.34
3307,13650.25,16790.98,9853.21,17569.64
3308,10957.65,13413.58,10018.07,15700.6
3309,15961.67,19138.4,13622.32,13097.79
3310,9003.5,17498.11,8240.07,19768.92
3311,14105.64,16436.91,5551.62,12510.19
3312,15540.93,14960.58,6178.52,18915.95
3313,12628.56,11616.12,13474.63,20301.84
3314,8405.24,17846.93,13575.11,14043.42
3315,11716.02,17876.62,9756.2,15288.82
3316,7715.05,16665.52,11310.4,16136.15
3317,16766.77,19110.95,12356.98,16798.16
3318,9420.1,18495.54,10340.95,13643.56
3319,17141.22,21004.62,10932.43,13460.59
3320,13627.67,20151.34,14066.76,12522.17
3321,19074.19,20517.56,11243.04,17340.13
3322,11396.7,12576.45,13317.8,21293.5
3323,11361.12,17585.98,12507.1,17628.97
3324,12770.22,19947.42,14801.58,13820.63
3325,15180.67,19479.71,11677.87,14633.37
3326,4133.01,20089.47,15070.36,16797.88
3327,16171.49,15051.25,12762.54,11251.62
3328,16992.39,15597.35,12832.55,20308.55
3329,8022.88,11954.55,11091.07,14515.85
3330,11717.94,13077.17,15855.09,14063.8
3331,9499.88,19984.35,16863.44,15036.51
3332,12980.67,16935.84,29841.41,18813.5
3333,6205.7,19309.4,17991.82,21166.52
3334,17213.29,21923.52,5673.02,17797
3335,14633.4,20078.38,9151.8,15356.97
3336,10300.59,16362.51,8700.4,15891.29
3337,15864.06,13254.47,18594.7,10790.75
3338,9798.07,16853.97,29685.83,15827.45
3339,18798.99,15506.84,14217,17961.42
3340,10470.28,16182.4,18048.03,17360.44
3341,14661.15,15617.34,11872.54,21386.47
3342,8491.8,16120.23,13298.84,17408.89
3343,14279.61,10768.06,14796.11,14107.24
3344,7898.51,17012.11,12543.54,20892.53
3345,10027.05,12726.35,10823.7,10985.05
3346,19975.44,18444.9,10464.09,17125.56
3347,8667.45,20256.99,9187.25,14151.51
3348,11615.29,12748.73,15354.45,15483.05
3349,17058.76,16433.05,12590.15,12861.44
3350,9341.36,20767.12,9254.79,21307.32
3351,8274.68,16759.25,5392.53,14649.17
3352,13671.92,18887.35,12617.43,15545.64
3353,10404.77,22175.83,10742.18,13231.22
3354,17188.5,12425.86,9692.01,13880.35
3355,16838.36,17780.37,12509.77,16648.04
3356,14850.46,12905.46,13417.45,15780.81
3357,8999.31,16807.62,13202.03,14903.94
3358,19010.87,18791.02,22267.03,16250.97
3359,8676.32,15554.38,11252.8,16264.37
3360,21912.16,19471.56,9727.84,14222.64
3361,7966.5,17185.62,18415,18418.25
3362,9691.26,15292.8,13011.4,15946.88
3363,13786.51,20031.27,12918.75,13754.59
3364,8389.63,10702.5,8299.87,13394.97
3365,8230.25,17993.24,9752.15,16064.98
3366,12504.28,15809.98,9368.16,16823.19
3367,15920.74,16667.52,12933.73,16504.22
3368,9378.13,17107.08,11916.66,15110.05
3369,13418.61,18136.84,10414.23,16494.88
3370,8583.16,16260.73,7391.16,18528.73
3371,21069.59,17124.91,12141.29,12820.38
3372,8363.18,11664.54,10205.02,18209.1
3373,15037.98,14548.38,13697.46,16374.96
3374,11326.69,15668.23,11185.84,17918.76
3375,10054.52,15614.82,18865.07,17734.89
3376,15639.62,14550.36,8820.25,13313.48
3377,8618.23,14356.86,15180.33,17351.93
3378,7355.74,18637.79,10687.93,15996.47
3379,9236.24,15662.69,14936.14,14467.57
3380,11929.97,13608.23,9031.41,16424.88
3381,12944.54,16731.77,8899.7,14350.14
3382,12862.64,14031.7,12574.6,19806.96
3383,16454.65,16757.58,10471.02,22829.92
3384,7167.25,16336.05,9741.51,14330.72
3385,8919.45,15883.36,5433.2,14148.72
3386,21367.94,17827.19,7917.62,17015.14
3387,13119.95,18099.17,12759.23,16223.69
3388,10169.58,15791.92,11824.79,11881.97
3389,15075.68,19033.28,15307.68,18313.35
3390,13669.46,14755.06,8513.43,15106.31
3391,12993.54,20345.86,9348.07,14631.05
3392,7663.88,15426.83,11474.45,15557.83
3393,8989.25,14777.39,10560.65,22681.92
3394,10325.63,15771.27,7879.91,13868.21
3395,6653.48,17692.54,8360.82,19868.15
3396,20234.18,15357.98,9750.84,18546.89
3397,16396.05,18608.35,9321.4,15732.91
3398,9921.04,20860.4,14684.51,13950.92
3399,10427.45,14639.13,5097.95,12612.18
3400,13784.23,16023.07,13760.94,14322.84
3401,8291.11,11561.28,11892.9,14900.02
3402,4881.43,14498.07,10800.74,22084.92
3403,15205.3,20536.4,11022.38,20628.37
3404,15887.63,15548.26,14286.02,12563.49
3405,16642.24,15564.39,8937.33,15729.08
3406,12362.12,20937.57,13588.77,16642.61
3407,10483.48,16217.15,8117.56,19939.26
3408,15314.39,13678.1,18297.99,14044.16
3409,15561.23,17587.09,8704.52,16825.99
3410,12531.07,15987.04,20696.57,17780.95
3411,9185.55,16103.84,17905.42,14967.59
3412,11121.17,21140.65,7360.72,18712.08
3413,12704.32,14015.7,5619.15,15627.66
3414,13430.71,16980.37,12976.76,12667.81
3415,17184.59,14521.02,12156.1,12026.02
3416,10476.27,17065.56,11922.28,18868.39
3417,7713.26,15938.72,10583.35,14840.65
3418,6358.53,11221.76,17204.98,18510.87
3419,9054.11,17414.91,11707.88,16853.35
3420,9270.96,25621.81,10917.31,16905.38
3421,17333.12,20221.79,15154.55,14846.41
3422,12287.83,15564.82,8678.82,12804.33
3423,12595.46,15830.81,20098.69,28185.97
3424,8822.79,21941.27,7439.34,16632.05
3425,18081.22,14173.52,18835.28,18053.44
3426,10251.33,19630.57,15445.92,19158.46
3427,14275.57,13948.5,11953.09,14898.08
3428,10608.51,15796.66,8378.12,14707.84
3429,8323.75,17481.71,8662.45,16940.59
3430,8398.65,15828.07,17037.48,14543.26
3431,13666.97,15580.7,7669.8,13912.64
3432,12442.41,23365.26,7532.06,14930.37
3433,8773.31,18479.11,12900.6,18206.01
3434,11892.01,19400.25,11402.39,16915.4
3435,15142.57,14170,17381.95,11220.25
3436,8549.88,18483.63,14154.8,19412.26
3437,9985.38,18003.06,8422.25,14481.15
3438,15589.93,15095.34,15227.12,17161.09
3439,15872.78,23886.25,16856.48,16007.65
3440,13022.44,18990.25,10072.37,20784.8
3441,9342.84,16853.38,7591.7,20343.32
3442,7441.94,17162.44,16096.08,17488.97
3443,7332.11,16114.73,14877.95,12362.18
3444,7220.96,19791.07,16631.2,19868.02
3445,19457.38,16478.5,6433.63,17563.5
3446,13639.55,15076.62,22902.85,10656.23
3447,13031.6,22051.18,9469.32,16337.31
3448,12290.17,17642.01,11944.97,16172.67
3449,10448.18,17869.02,14968.43,15123.07
3450,13570.66,13078.04,10850.5,11936.81
3451,11167.82,16600.19,9491.7,16938.34
3452,17188.6,14640.16,10513.05,14824.49
3453,21202.12,22227,8687.29,16456.92
3454,16020.1,26552.34,15550.91,15335.24
3455,8670.03,20691.43,9409.52,16215.57
3456,14158.02,17929.98,9458.67,18839.94
3457,20568.55,21196.38,6244.97,9993.11
3458,14085.02,16112.84,6536.4,19059.44
3459,13350.65,22332.32,8896.3,18069.73
3460,7726.01,15460.31,14816.81,14870.82
3461,20875.96,14848.14,6924.03,11965.77
3462,14207.46,19233.77,12489.57,14620.78
3463,16158.43,14720.59,9349,13491.59
3464,5616.32,18674.14,12190.52,12809.71
3465,19014.58,17452.24,11931.05,11356.38
3466,20402.39,21908.16,18350.19,12842.56
3467,9157.77,19545.39,14485.04,15307.95
3468,12124.19,14758.74,12081.3,16692.03
3469,6887.87,20885.63,12617.81,16016.22
3470,12352.61,10737.85,13755.19,17548.92
3471,11589.22,19843.94,15164.73,16025.86
3472,9433.67,17266.66,12020.29,13424.1
3473,10932.57,13284.37,5525.46,15294.41
3474,15622.43,21881.13,6566.29,15575.99
3475,8624.07,14204.19,7994.51,16077
3476,13424.26,18893.37,12995.34,12454.84
3477,10545.05,21029.64,9074.13,11967.66
3478,14549.54,15532.27,7940.03,13909.03
3479,11035.03,16720.86,13087.59,18360.07
3480,14705.38,16068.41,16623.61,11685.92
3481,10885.71,17434.15,18479.47,18122.16
3482,5997.01,16864.28,21649.9,12716.81
3483,13890.56,21233.87,10524.12,15259
3484,16223.7,16118.28,11990.96,16891.59
3485,13663.66,17885.79,12363.33,18778.5
3486,9949.81,13136.23,16052.9,27803.43
3487,13507.84,18064.71,16917.71,12599.31
3488,12403.17,20716.98,15285.29,14752.7
3489,9592.03,17616.25,16759.25,15388.24
3490,11887.19,13935.68,12345.55,18380.36
3491,10847.18,17611.6,9215.77,14613
3492,12070.19,14268.82,16955.08,14704.79
3493,10669.53,17466.75,11601.75,13258.63
3494,18341.07,18630.87,9310.1,12270.82
3495,10052.36,18231.17,10419.71,16223.85
3496,12121.31,24489.9,14185.44,14777.25
3497,15476.13,20685.55,21998.71,14424.22
3498,7542.26,19041.48,17057.52,11165.79
3499,17706.69,14685.67,7127.92,17886.97
3500,7652.53,18864.93,10334.55,14282.75
3501,17364.04,19123.34,7802.85,17536.1
3502,10984.14,18781.23,9672.99,20214.73
3503,12307.67,15983.68,14514.97,18297.46
3504,9742.84,19665.16,9883.22,19174.09
3505,12296.27,11440.68,13761.77,13623.18
3506,9908.6,22111.12,7921.76,13984.96
3507,10756.2,16976.54,10505.39,18802.67
3508,9673.62,13096.07,7808.23,22289.74
3509,12211.62,15738.73,19208.07,13579.85
3510,19219.88,18447.98,13841.12,18447.19
